,mem,page,total
1096,333060,8800548,9448072
1097,337284,8807568,9458672
1098,343884,8777468,9435456
1099,343884,8783772,9441788
1100,343884,8789792,9447716
1101,344148,8795916,9453984
1102,344148,8801788,9459292
1103,344148,8808048,9466160
1104,344148,8813896,9471876
1105,344148,8819892,9477988
1106,344148,8826068,9484144
1107,344148,8831864,9489420
1108,344148,8838036,9495900
1109,333012,8887924,9534544
1110,333012,9004036,9650716
1111,333012,9102228,9749500
1112,334596,8907204,9555720
1113,335124,9027332,9675744
1114,335124,9051712,9668420
1115,335124,8815436,9465828
1116,343572,8825368,9483412
1117,347004,8797180,9458268
1118,347004,8805316,9465544
1119,347268,8813568,9474608
1121,347268,8821556,9483004
1122,347268,8829740,9491028
1123,347268,8837744,9498564
1124,347268,8845488,9507188
1125,335108,8816648,9466052
1126,335108,8823572,9473380
1127,335108,8830468,9480136
1128,335108,8837552,9486996
1129,335108,8843992,9494256
1130,335108,8850740,9500636
1131,335108,8857668,9507504
1132,335108,8864188,9513456
1133,337220,8870928,9522324
1134,344348,8884764,9544808
1135,345932,8847060,9506480
1136,345932,8852832,9512284
1137,346196,8858728,9518852
1138,346196,8864760,9525420
1139,346196,8870388,9530980
1140,346196,8875996,9536516
1141,346196,8881804,9542856
1142,346196,8887780,9548456
1143,346196,8893360,9554472
1144,346196,8899356,9559276
1145,336280,8874580,9525544
1146,337864,8988308,9640664
1147,337864,9084304,9738456
1148,337864,9200548,9853776
1149,341824,8963288,9619228
1150,341824,9084632,9741276
1151,341824,9185420,9841240
1152,344200,8951024,9611724
1153,353436,8886080,9555100
1154,357396,8858104,9530324
1155,357396,8866372,9538720
1156,357660,8874348,9547232
1157,357660,8882488,9555556
1158,357660,8890716,9563628
1159,357660,8898508,9571448
1160,357660,8906672,9579584
1161,345500,8877980,9539488
1162,345500,8884692,9547172
1163,345500,8891744,9552912
1165,345500,8898528,9559392
1166,345500,8905036,9565952
1167,345500,8911916,9573056
1168,345500,8918396,9579056
1169,345500,8925076,9586168
1170,347084,8931952,9594516
1171,353948,8938380,9607100
1172,356324,8907664,9579680
1173,356324,8913780,9585656
1174,356588,8919656,9591972
1175,356588,8925344,9598548
1176,356588,8931172,9604124
1177,356588,8937192,9609636
1178,356588,8942840,9615212
1179,356588,8948868,9621268
1180,356588,8954700,9627308
1181,356588,8960432,9632560
1182,345456,8931172,9593304
1183,345456,9046660,9709192
1184,345456,9142836,9803636
1185,345456,9259692,9919500
1186,345456,8996976,9657892
1187,345980,9098640,9760096
1188,345980,9216012,9876872
1189,347828,8996624,9660364
1190,355748,9098564,9768724
1191,362348,9172248,9849544
1192,363404,8935892,9613264
1193,364988,8874064,9555044
1194,364988,8882532,9563320
1195,364988,8890948,9570628
1196,364988,8898952,9579252
1197,364988,8907288,9587672
1198,364988,8925560,9606240
1199,351804,8885752,9552768
1200,351804,8893092,9560084
1201,351804,8899960,9565784
1202,351804,8906916,9573440
1203,351804,8913640,9579960
1204,351804,8920748,9587332
1205,351804,8927392,9595412
1206,353916,8934340,9603964
1208,360780,8948996,9626636
1209,362628,8910612,9588292
1210,362628,8916696,9594332
1211,362892,8922532,9600688
1212,362892,8928716,9606152
1213,362892,8934480,9613004
1214,362892,8940424,9618800
1215,362892,8946560,9624012
1216,362892,8952316,9629352
1217,362892,8958440,9636084
1218,362892,8964344,9642448
1219,351776,8974884,9641620
1220,351776,9072020,9739208
1221,351776,9188256,9855900
1222,351776,8954124,9621600
1223,352040,9076208,9742400
1224,352040,9177388,9844988
1225,352040,9295148,9961764
1226,356264,8996840,9667784
1227,366660,8882160,9563432
1228,366660,8890720,9571488
1229,366924,8898924,9580616
1230,366924,8907268,9588656
1231,366924,8915288,9597736
1232,366924,8923656,9604980
1233,366924,8932008,9613564
1234,366924,8940208,9621700
1235,354880,8910804,9582364
1236,354880,8917780,9589972
1237,354880,8924624,9596200
1238,354880,8931628,9603384
1239,354880,8938772,9610236
1240,354880,8945496,9617276
1241,354880,8952564,9623984
1242,354880,8959432,9630788
1243,361740,8966068,9642364
1244,365700,8935688,9616432
1245,365700,8941568,9622968
1246,365964,8949844,9631228
1247,365964,8956020,9637056
1248,365964,8961808,9642860
1249,365964,8967948,9648656
1250,365964,8973476,9654452
1251,365964,8979492,9660736
1253,365964,8985580,9666792
1254,365964,8991432,9671604
1255,365964,9023052,9703608
1256,354828,9069320,9739196
1257,354828,9168696,9838836
1258,354828,9280596,9949996
1259,354828,9028336,9697632
1260,356144,9132320,9803276
1261,356144,9251812,9923236
1262,356936,9028680,9700920
1263,365384,9129368,9812060
1264,370664,9210288,9898220
1265,371456,8977944,9665248
1266,374096,8913264,9602028
1267,374096,8921832,9611400
1268,374096,8929992,9620008
1269,374096,8938396,9629032
1270,374096,8946724,9637568
1271,374096,8980664,9670492
1272,361964,8925396,9603736
1273,361964,8932312,9609784
1274,361964,8939364,9617392
1275,361964,8946544,9624180
1276,361964,8953308,9630440
1277,361964,8960440,9637560
1278,361964,8967376,9644600
1279,365396,8974084,9655584
1280,372524,8944172,9632724
1281,372788,8950352,9638912
1282,372788,8956524,9645488
1283,373052,8962420,9651204
1284,373052,8968660,9656780
1285,373052,8974512,9662560
1286,373052,8980508,9668884
1287,373052,8986292,9674972
1288,373052,8992476,9681288
1289,373052,8998248,9686808
1290,373052,9004196,9692816
1291,361936,9039012,9715976
1292,361936,9148032,9822896
1293,361936,9247412,9921668
1294,361936,9038032,9713576
1296,361936,9143432,9818848
1297,361936,9263016,9937660
1298,361936,8995288,9673168
1299,368272,9005480,9688500
1300,373816,8978060,9667436
1301,373816,8986188,9674704
1302,374080,8994452,9683256
1303,374080,9002800,9691564
1304,374080,9010688,9699928
1305,374080,9018948,9707984
1306,374080,9027068,9716552
1307,374080,9059300,9747532
1308,361920,9005164,9681484
1309,361920,9012372,9689856
1310,361920,9019348,9696124
1311,361920,9026080,9703432
1312,361920,9033164,9709480
1313,361920,9039840,9716544
1314,361920,9046692,9723916
1315,364296,9053728,9732744
1316,371424,9076732,9764260
1317,372744,9029780,9717112
1318,372744,9035856,9722404
1319,373008,9041672,9729736
1320,373008,9047856,9734508
1321,373008,9053592,9740792
1322,373008,9059464,9747156
1323,373008,9065540,9751880
1324,373008,9071232,9758660
1325,373008,9077292,9763992
1326,373008,9083132,9769788
1327,361872,9089756,9765852
1328,361872,9188904,9865140
1329,361872,9302912,9978696
1330,361872,9405712,10081088
1331,363192,9155980,9833668
1332,363192,9098480,9777660
1333,363192,9202628,9880152
1334,363192,9320784,9997500
1335,372960,9437964,10124484
1336,379560,9095752,9789160
1337,379560,8992096,9686516
1339,379824,9000192,9694856
1340,379824,9008576,9703700
1341,379824,9016928,9711472
1342,379824,9025068,9720032
1343,379824,9032968,9728332
1344,367664,9004368,9687980
1345,367664,9011312,9694344
1346,367664,9018340,9700944
1347,367664,9025476,9707384
1348,367664,9032216,9714780
1349,367664,9039268,9721048
1350,367664,9046144,9728404
1351,367664,9052764,9735200
1352,372152,9059760,9747312
1353,378488,9029316,9723292
1354,378488,9035336,9728820
1355,378488,9041592,9734916
1356,378752,9047384,9742256
1357,378752,9053516,9747776
1358,378752,9059456,9753612
1359,378752,9065184,9758676
1360,378752,9071304,9764480
1361,378752,9077008,9770220
1362,378752,9082880,9776472
1363,378752,9088960,9782852
1364,367616,9123472,9807012
1365,367616,9227008,9912088
1366,367616,9331528,10012580
1367,367616,9076148,9758988
1368,367616,9192280,9875652
1369,367616,9297100,9978680
1370,367616,9060768,9744292
1371,370784,9183420,9868244
1372,380288,9240432,9934316
1373,380816,9359308,10052960
1374,383984,9106452,9804080
1375,383412,9043368,9741160
1376,383412,9051648,9749720
1377,383412,9060340,9757680
1378,383412,9068844,9766492
1379,383412,9077016,9775092
1380,370228,9048068,9734820
1381,370228,9055328,9741284
1383,370228,9062296,9747836
1384,370228,9069592,9755144
1385,370228,9076812,9763328
1386,370228,9083840,9769312
1387,370228,9090620,9776920
1388,371812,9097780,9784456
1389,379204,9104540,9799072
1390,381316,9074220,9770896
1391,381316,9080192,9777376
1392,381580,9086512,9783440
1393,381580,9092396,9789316
1394,381580,9098468,9795008
1395,381580,9104728,9801120
1396,381580,9110584,9807696
1397,381580,9116816,9813436
1398,381580,9122844,9819752
1399,381580,9128652,9826116
1400,370456,9153788,9841480
1401,370456,9250960,9938004
1402,370456,9366344,10053500
1403,370456,9147792,9835932
1404,370456,9251344,9939148
1405,370456,9370792,10057320
1406,370456,9471408,10157808
1407,373620,9196388,9884704
1408,381748,9047252,9744752
1409,381748,9055664,9753084
1410,382012,9064016,9761360
1411,382012,9071988,9769684
1412,382012,9080284,9777016
1413,382012,9088136,9786064
1414,382012,9096452,9794428
1415,382012,9104288,9802988
1416,369856,9075112,9761856
1417,369856,9082116,9768132
1418,369856,9088896,9775196
1419,369856,9095956,9782016
1420,369856,9102432,9789056
1421,369856,9109440,9795916
1422,369856,9116028,9802964
1423,369856,9122980,9809312
1424,375928,9129724,9822212
1425,380680,9099212,9796736
1427,380680,9105040,9802264
1428,380680,9111196,9808036
1429,380944,9116908,9814432
1430,380944,9122800,9820480
1431,380944,9128864,9826056
1432,380944,9134540,9832048
1433,380944,9140604,9837804
