,mem,page,total
1096,350432,8903676,9614592
1097,350432,8909552,9620616
1098,350432,8915804,9627144
1099,350432,8950456,9662424
1100,350432,9060052,9770168
1101,350432,9159624,9867876
1102,352544,8963528,9674800
1103,352544,9083096,9794036
1104,353336,9180904,9892292
1105,353336,8893372,9607040
1106,353336,8903464,9616096
1107,353336,8875536,9589676
1108,353336,8883872,9598472
1109,353336,8892344,9606568
1110,353336,8900624,9614364
1111,353336,8908480,9621592
1112,353336,8916584,9629436
1114,353336,8924844,9637272
1115,353336,8896028,9609340
1116,353336,8903016,9617152
1117,353336,8910132,9623696
1118,353336,8917012,9629988
1119,353336,8923624,9636728
1120,353336,8930612,9643312
1121,353336,8937176,9650952
1122,353336,8943916,9657652
1123,353336,8950812,9664836
1124,353336,8975156,9688216
1125,353336,8927004,9641108
1126,353336,8933064,9646936
1127,353336,8938856,9652716
1128,353336,8945004,9658088
1129,353336,8950736,9664176
1130,353336,8956648,9669412
1131,353336,8962512,9675476
1132,353336,8968356,9682588
1133,353336,8974008,9688084
1134,353336,8980064,9693644
1135,353336,8980492,9694944
1136,353600,9086136,9799688
1137,353600,9194184,9907396
1138,353600,9291496,10003288
1139,354920,9073992,9787488
1140,354920,9177984,9892052
1141,354920,9300440,10012204
1142,355976,9046556,9761504
1143,355976,8994860,9710092
1144,355976,8940876,9657968
1145,355976,8949064,9666260
1146,355976,8957460,9674136
1147,355976,8965408,9681704
1148,355976,8973608,9690452
1149,355976,8981920,9697752
1150,355976,8990208,9706936
1151,355976,8961076,9678556
1152,355976,8968084,9685124
1153,355976,8974884,9692260
1154,355976,8981612,9698740
1156,355976,8988712,9705348
1157,355976,8995580,9712648
1158,355976,9002228,9718908
1159,355976,9009204,9725508
1160,355976,9016016,9731792
1161,355976,8985652,9703112
1162,355976,8991500,9709224
1163,355976,8997668,9714712
1164,355976,9003592,9721588
1165,355976,9009332,9726792
1166,355976,9015412,9732580
1167,355976,9021084,9737760
1168,355976,9026916,9744336
1169,355976,9032976,9751188
1170,355976,9038648,9756724
1171,355976,9044700,9762016
1172,355976,9082368,9798500
1173,355976,9198528,9914052
1174,355976,9297236,10012736
1175,355976,9034560,9751896
1176,356504,9155772,9872568
1177,356504,9257440,9973932
1178,356768,9040016,9757480
1179,359672,9159064,9879936
1180,359672,9221576,9941840
1181,359936,8988964,9710164
1182,361784,8953132,9676420
1183,361784,8961376,9684720
1184,361784,8969740,9692996
1185,361784,8977760,9701076
1186,361784,8986140,9709052
1187,361784,8994112,9717140
1188,361784,8965168,9688436
1189,361784,8972244,9695736
1190,361784,8979512,9702052
1191,361784,8986344,9709604
1192,361784,8993352,9716936
1193,361784,9000160,9723440
1194,361784,9007004,9730756
1195,361784,9014100,9737024
1196,361784,9020816,9744704
1197,361784,8990736,9714116
1198,361784,8996472,9719732
1199,361784,9002780,9725764
1201,361784,9008836,9732380
1202,361784,9014684,9738104
1203,361784,9020464,9743632
1204,361784,9026412,9749932
1205,361784,9032548,9756248
1206,361784,9038284,9761840
1207,361784,9044396,9768100
1208,361784,9032600,9756060
1209,361784,9146736,9870444
1210,361784,9243340,9966412
1211,361784,9347324,10069360
1212,361784,9128540,9850908
1213,361784,9239540,9959948
1214,361784,9351516,10071420
1215,354344,9057144,9771288
1216,353560,9016144,9731340
1217,353560,8971052,9684656
1218,353560,8979312,9693264
1219,353560,8987844,9701612
1220,353560,8996140,9709912
1221,353560,9004180,9717684
1222,353560,9012568,9726860
1223,353560,9020920,9734892
1224,353560,8991588,9705888
1225,353560,8998848,9712668
1226,353560,9005652,9719236
1227,353560,9012788,9725820
1228,353560,9019328,9732868
1229,353560,9026380,9739704
1230,353560,9033024,9746688
1231,353560,9040048,9753248
1232,353560,9046900,9760344
1233,353560,9016576,9730184
1234,353560,9022904,9736184
1235,353560,9028760,9742396
1236,353560,9034780,9747624
1237,353560,9040584,9753712
1238,353560,9046736,9759736
1239,353560,9052472,9765328
1240,353560,9058372,9771156
1241,353560,9064488,9776676
1242,353560,9070004,9782812
1244,353560,9084312,9797436
1245,353560,9131212,9843984
1246,353560,9246560,9957288
1247,353560,9345972,10056720
1248,353560,9092376,9804548
1249,353560,9198588,9911144
1250,353560,9320912,10031332
1251,353560,9101068,9813504
1252,353560,9206208,9918288
1253,353560,9283328,9994224
1254,354084,9053832,9766516
1255,355404,8993240,9707712
1256,355404,9001520,9716132
1257,355404,9009928,9724708
1258,355404,9018392,9733000
1259,355404,9026420,9741016
1260,355404,9055388,9769500
1261,355404,9005368,9721416
1262,355404,9012708,9727952
1263,355404,9019588,9734796
1264,355404,9026744,9742592
1265,355404,9033728,9748560
1266,355404,9040476,9756004
1267,355404,9047540,9761980
1268,355404,9054228,9769744
1269,355404,9087100,9802480
1270,355404,9030780,9746096
1271,355404,9036768,9753248
1272,355404,9042668,9758468
1273,355404,9048668,9764588
1274,355404,9054888,9770124
1275,355404,9060688,9776196
1276,355404,9066856,9782844
1277,355404,9072828,9788560
1278,355404,9078608,9794924
1279,355404,9084736,9800736
1280,355404,9119280,9834772
1281,355404,9219436,9932824
1282,355404,9327968,10041264
1283,355668,9109524,9823040
1284,356724,9215480,9930880
1285,356988,9336400,10050740
1287,356988,9075896,9792412
1288,356988,9086124,9803020
1289,356988,9058756,9776040
1290,356988,9066992,9784128
1291,356988,9075412,9791924
1292,356988,9083444,9800696
1293,356988,9092020,9809328
1294,356988,9099920,9816848
1295,356988,9108248,9825732
1296,356988,9133556,9851120
1297,356988,9086692,9804028
1298,356988,9093508,9810904
1299,356988,9100592,9817748
1300,356988,9107272,9824300
1301,356988,9114160,9830852
1302,356988,9121212,9838176
1303,356988,9127836,9844680
1304,356988,9134852,9850664
1305,356988,9147864,9863776
1306,356988,9111212,9828536
1307,356988,9117112,9834608
1308,356988,9122912,9840144
1309,356988,9128844,9846720
1310,356988,9135008,9852468
1311,356988,9140708,9857996
1312,356988,9146808,9863588
1313,356988,9152716,9868768
1314,356988,9158396,9874840
1315,356988,9164448,9880856
1316,356988,9162512,9880312
1317,356988,9270712,9986132
1318,356988,9375592,10091252
1319,356988,9476532,10192068
1320,357780,9226236,9943052
1321,357780,9168940,9887436
1322,359100,9282232,9999816
1323,359100,9395708,10113684
1324,359100,9499268,10216300
1325,362532,9176128,9899548
1326,362796,9073720,9797252
1327,362796,9082232,9806356
1328,362796,9090324,9813608
1329,362796,9098536,9822508
1331,362796,9106692,9830304
1332,362796,9114908,9838896
1333,362796,9086164,9809624
1334,362796,9093100,9817184
1335,362796,9100132,9823744
1336,362796,9107260,9831124
1337,362796,9114360,9838172
1338,362796,9121076,9844180
1339,362796,9128000,9850872
1340,362796,9135048,9858308
1341,362796,9141720,9864528
1342,362796,9111732,9834540
1343,362796,9117860,9840328
1344,362796,9124168,9846912
1345,362796,9130020,9853260
1346,362796,9135812,9859268
1347,362796,9141764,9864780
1348,362796,9147908,9870056
1349,362796,9153660,9876404
1350,362796,9159780,9882248
1351,362796,9165688,9888548
1352,362796,9171432,9894076
1353,362796,9206424,9929452
1354,362796,9313404,10036772
1355,362796,9414968,10136108
1356,362796,9161640,9882568
1357,364380,9278080,10000268
1358,364380,9384052,10103956
1359,355996,9149068,9862984
1360,358632,9272544,9989132
1361,358632,9333368,10048672
1362,358632,9453276,10168168
1363,361536,9192204,9911312
1364,360892,9127284,9846816
1365,360892,9135828,9855092
1366,360892,9144088,9863124
1367,360892,9152520,9871708
1368,360892,9161060,9879968
1369,360892,9132176,9850692
1370,360892,9139056,9858028
1371,360892,9146252,9865068
1372,360892,9153132,9872156
1374,360892,9160348,9879684
1375,360892,9167392,9886496
1376,360892,9174564,9893472
1377,360892,9181360,9901080
1378,360892,9192504,9912120
1379,360892,9157828,9876564
1380,360892,9164200,9883384
1381,360892,9170144,9889384
1382,360892,9176428,9894596
1383,360892,9182496,9901684
1384,360892,9188368,9906960
1385,360892,9194592,9913032
1386,360892,9200404,9919820
1387,360892,9206408,9926176
1388,360892,9212576,9931956
1389,363004,9238452,9959228
1390,363268,9335072,10055880
1391,363268,9449980,10170116
1392,365116,9231016,9954140
1393,366172,9335144,10059604
1394,366172,9455192,10178016
1395,366172,9557524,10280860
1396,369868,9282960,10009240
1397,369156,9131840,9858580
1398,369156,9140076,9867188
1399,369156,9148424,9875252
1400,369156,9156752,9882488
1401,369156,9164644,9891916
1402,369156,9172904,9899964
1403,369156,9180968,9907996
1404,369156,9188768,9915752
1405,369156,9159572,9887388
1406,369156,9166404,9894316
1407,369156,9173356,9901112
1408,369156,9180396,9907500
1409,369156,9187016,9914368
1410,369156,9194024,9920880
1411,369156,9200836,9927488
1412,369156,9207440,9934552
1413,369156,9214356,9940756
1414,369156,9183748,9911328
1415,369156,9189884,9917684
1416,369156,9196044,9922864
1418,369156,9201764,9929400
1419,369156,9207592,9935456
1420,369156,9213268,9941164
1421,369156,9219312,9946448
1422,369156,9224980,9952300
